──────────────────────────────────────────────────────────────────────
  AlphaZero Gomoku – Study Run: cfg2
──────────────────────────────────────────────────────────────────────
{
  "_comment": "Config 2 \u2013 5-blk 64ch, 200 sims, MultiStep[150,250,350,450] \u03b3=0.5 (gradual 4-step staircase)",
  "name": "cfg2",
  "n_iters": 500,
  "games_per_iter": 50,
  "n_sims_train": 200,
  "n_sims_eval": 100,
  "temp_threshold": 8,
  "c_puct": 1.5,
  "heuristic_game_rate": 0.5,
  "train_steps": 300,
  "batch_size": 512,
  "lr": 0.002,
  "lr_schedule": {
    "type": "multistep",
    "milestones": [
      150,
      250,
      350,
      450
    ],
    "gamma": 0.5
  },
  "grad_clip": null,
  "value_loss_weight": 2.0,
  "buffer_size": 200000,
  "l2_reg": 0.0001,
  "eval_freq": 50,
  "save_freq": 50,
  "eval_games": 20,
  "channels": 64,
  "res_blocks": 5,
  "value_fc_hidden": 64,
  "stop_iter": 200
}
──────────────────────────────────────────────────────────────────────
Device : cuda
Params : 390,490  (5 res-blocks, 64 ch, value-fc 64)
torch.compile : enabled
──────────────────────────────────────────────────────────────────────
  Training for 200/500 iterations  |  games/iter = 50  |  initial sims/move = 200  |  sequential
──────────────────────────────────────────────────────────────────────
Iter  71/500 | gameLen=  9.9 | pl=2.7469  vl=0.3298 | buf=200000 | lr=2.00e-03 | sims=200 | 713s
Iter  72/500 | gameLen= 12.2 | pl=2.7334  vl=0.3337 | buf=200000 | lr=2.00e-03 | sims=200 | 723s
Iter  73/500 | gameLen= 10.2 | pl=2.7262  vl=0.3299 | buf=200000 | lr=2.00e-03 | sims=200 | 732s
Iter  74/500 | gameLen= 10.1 | pl=2.7034  vl=0.3321 | buf=200000 | lr=2.00e-03 | sims=200 | 742s
Iter  75/500 | gameLen= 10.5 | pl=2.6914  vl=0.3340 | buf=200000 | lr=2.00e-03 | sims=200 | 751s
Iter  76/500 | gameLen= 10.2 | pl=2.6856  vl=0.3315 | buf=200000 | lr=2.00e-03 | sims=200 | 760s
Iter  77/500 | gameLen= 10.1 | pl=2.6717  vl=0.3312 | buf=200000 | lr=2.00e-03 | sims=200 | 769s
Iter  78/500 | gameLen= 12.0 | pl=2.6619  vl=0.3302 | buf=200000 | lr=2.00e-03 | sims=200 | 779s
Iter  79/500 | gameLen=  9.8 | pl=2.6518  vl=0.3319 | buf=200000 | lr=2.00e-03 | sims=200 | 789s
Iter  80/500 | gameLen=  9.9 | pl=2.6319  vl=0.3301 | buf=200000 | lr=2.00e-03 | sims=200 | 799s
Iter  81/500 | gameLen=  9.6 | pl=2.6194  vl=0.3289 | buf=200000 | lr=2.00e-03 | sims=200 | 808s
Iter  82/500 | gameLen= 10.6 | pl=2.6029  vl=0.3348 | buf=200000 | lr=2.00e-03 | sims=200 | 818s
Iter  83/500 | gameLen= 10.5 | pl=2.6030  vl=0.3347 | buf=200000 | lr=2.00e-03 | sims=200 | 827s
Iter  84/500 | gameLen= 10.4 | pl=2.5901  vl=0.3363 | buf=200000 | lr=2.00e-03 | sims=200 | 836s
Iter  85/500 | gameLen=  9.8 | pl=2.5736  vl=0.3315 | buf=200000 | lr=2.00e-03 | sims=200 | 845s
